row,col,x,y,elevation,slope,aspect,curvature,twi,lithology,target
10644,11590,440619.21936093434,2784353.0615870575,273.76093,28.30094,111.60042,1.3147801e-05,4.020229,8.0,0
10359,18820,657519.2193609343,2792903.0615870575,0.0,0.0,0.0,0.0,10.308952,9.0,0
9430,8522,348579.21936093434,2820773.0615870575,1588.1914,8.137,319.8946,0.0073834574,5.346248,9.0,0
10070,15449,556389.2193609343,2801573.0615870575,1062.5204,6.6090474,173.46999,0.0041334704,5.5565357,4.0,0
3141,6418,285459.21936093434,3009443.0615870575,0.0,0.0,0.0,0.0,10.308952,5.0,0
13322,19905,690069.2193609343,2704013.0615870575,0.0,0.0,0.0,0.0,10.308952,3.0,0
10221,19397,674829.2193609343,2797043.0615870575,0.0,0.0,0.0,0.0,10.308952,3.0,0
12169,3696,203799.21936093434,2738603.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
4068,14501,527949.2193609343,2981633.0615870575,309.89337,29.1127,125.76156,-0.0048648496,3.9865973,3.0,0
9263,5721,264549.21936093434,2825783.0615870575,0.0,0.0,0.0,0.0,10.308952,9.0,0
10205,9888,389559.21936093434,2797523.0615870575,1219.4222,16.816614,351.50076,-0.0034129163,4.59775,9.0,0
8365,15045,544269.2193609343,2852723.0615870575,184.6948,2.5866523,318.7765,0.0012333381,6.49838,6.0,0
8874,13573,500109.21936093434,2837453.0615870575,187.49487,3.564188,94.09463,0.0026037386,6.177197,9.0,0
10309,6686,293499.21936093434,2794403.0615870575,0.0,0.0,0.0,0.0,10.308952,9.0,0
6399,5581,260349.21936093434,2911703.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
11088,19913,690309.2193609343,2771033.0615870575,0.0,0.0,0.0,0.0,10.308952,3.0,0
4580,6833,297909.21936093434,2966273.0615870575,0.0,0.0,0.0,0.0,10.308952,9.0,0
4698,14925,540669.2193609343,2962733.0615870575,79.60211,0.9778232,343.37036,0.00044989903,7.4717536,6.0,0
10687,7690,323619.21936093434,2783063.0615870575,10.077644,0.6454361,248.32758,-0.00020198317,7.887211,9.0,0
11326,8090,335619.21936093434,2763893.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
9860,5541,259149.21936093434,2807873.0615870575,0.0,0.0,0.0,0.0,10.308952,4.0,0
12738,14667,532929.2193609343,2721533.0615870575,648.2222,18.1271,80.861534,0.00110338,4.5178494,4.0,0
6026,13364,493839.21936093434,2922893.0615870575,70.803055,1.0635579,307.14642,-4.098678e-05,7.3876896,9.0,0
13505,15691,563649.2193609343,2698523.0615870575,1173.238,22.017817,181.84749,-0.0005879719,4.3065777,4.0,0
12646,11709,444189.21936093434,2724293.0615870575,13.637865,0.44801065,151.82785,-2.5862058e-05,8.252342,6.0,0
4038,18321,642549.2193609343,2982533.0615870575,86.49867,0.31727383,113.30776,-3.256692e-05,8.5974045,6.0,0
6794,6843,298209.21936093434,2899853.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
11678,13894,509739.21936093434,2753333.0615870575,30.486263,4.701656,61.033016,0.0021287315,5.8992615,3.0,0
11462,15337,553029.2193609343,2759813.0615870575,643.75867,25.563738,94.364494,-0.00034357753,4.138627,4.0,0
7787,4150,217419.21936093434,2870063.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
12657,15212,549279.2193609343,2723963.0615870575,1176.7732,22.73535,347.18387,0.0024708726,4.2710004,4.0,0
6117,5213,249309.21936093434,2920163.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
4038,15853,568509.2193609343,2982533.0615870575,95.73491,1.5072266,23.175373,0.0001869901,7.0389223,6.0,0
13660,18213,639309.2193609343,2693873.0615870575,0.0,0.0,0.0,0.0,10.308952,4.0,0
5580,17837,628029.2193609343,2936273.0615870575,349.92902,29.00624,34.398624,0.0034537087,3.9909735,4.0,0
13366,13013,483309.21936093434,2702693.0615870575,121.14441,19.250633,148.669,-0.0031800333,4.4532275,3.0,0
5319,6143,277209.21936093434,2944103.0615870575,0.0,0.0,0.0,0.0,10.308952,3.0,0
13247,9665,382869.21936093434,2706263.0615870575,0.0,0.0,0.0,0.0,10.308952,3.0,0
4789,15955,571569.2193609343,2960003.0615870575,69.0,0.0,0.0,0.0,10.308952,6.0,0
12931,7540,319119.21936093434,2715743.0615870575,0.0,0.0,0.0,0.0,10.308952,6.0,0
4055,8470,347019.21936093434,2982023.0615870575,1478.2018,46.631714,202.11377,-0.0026872084,3.344209,9.0,0
4230,8469,346989.21936093434,2976773.0615870575,1448.7053,25.499157,30.557999,-0.0049091936,4.1415253,9.0,0
8232,4178,218259.21936093434,2856713.0615870575,0.0,0.0,0.0,0.0,10.308952,9.0,0
