row,col,x,y,elevation,slope,aspect,curvature,twi,lithology,target
4684,4968,698647.9668991517,2847818.600817407,2344.416,13.475011,301.60434,0.00031460228,4.829909,2.0,0
3836,5230,706507.9668991517,2873258.600817407,2475.4736,24.155527,289.3996,0.0042489963,4.2030773,5.0,0
4473,3945,667957.9668991517,2854148.600817407,1171.7844,36.178562,270.51358,0.00010091113,3.7141085,1.0,0
4065,4229,676477.9668991517,2866388.600817407,1666.53,48.824783,160.75087,0.0014540951,3.2672887,5.0,0
3931,4890,696307.9668991517,2870408.600817407,1181.5574,27.098461,167.75772,0.0005779698,4.07123,5.0,0
4121,5520,715207.9668991517,2864708.600817407,1278.0908,22.040579,351.0714,-0.0007755875,4.305435,2.0,0
884,3773,662797.9668991517,2961818.600817407,121.71614,1.2825052,253.9918,0.0012351206,7.200442,4.0,0
1233,5154,704227.9668991517,2951348.600817407,400.09406,3.3086262,49.60172,-0.0003131273,6.251779,3.0,0
1960,4525,685357.9668991517,2929538.600817407,1095.48,27.249416,142.95146,0.0006881376,4.064745,3.0,0
6445,2868,635647.9668991517,2794988.600817407,1297.233,31.770102,245.23491,0.005377264,3.8803563,4.0,0
5868,5138,703747.9668991517,2812298.600817407,655.966,15.258204,94.86343,4.192791e-05,4.7002683,3.0,0
5010,473,563797.9668991517,2838038.600817407,388.0,0.9282836,241.64742,-0.0012571039,7.523755,4.0,0
6706,4845,694957.9668991517,2787158.600817407,840.2883,20.039331,77.07617,0.00024671765,4.4097466,3.0,0
1256,5468,713647.9668991517,2950658.600817407,977.0236,36.769775,59.791145,-0.005179935,3.692522,3.0,0
4218,1075,581857.9668991517,2861798.600817407,157.37527,6.2927413,87.15072,-0.0011125267,5.605995,4.0,0
2458,3135,643657.9668991517,2914598.600817407,758.09766,38.47167,42.051662,0.0022786462,3.6310775,4.0,0
5060,3121,643237.9668991517,2836538.600817407,1397.583,32.878685,302.08234,0.0006455821,3.837532,4.0,0
2712,1981,609037.9668991517,2906978.600817407,167.85077,5.711961,59.807198,0.003447478,5.7035413,4.0,0
2311,4494,684427.9668991517,2919008.600817407,1796.8462,26.944431,242.79367,-3.0313851e-05,4.0778723,3.0,0
4994,2080,612007.9668991517,2838518.600817407,1268.2814,25.513128,72.5615,0.008352017,4.1408978,4.0,0
3393,2816,634087.9668991517,2886548.600817407,908.16864,25.45912,57.021217,-0.0021890597,4.143325,3.0,0
3260,103,552697.9668991517,2890538.600817407,1200.8604,5.2586718,237.48587,-0.0013166299,5.786732,1.0,0
6738,5154,704227.9668991517,2786198.600817407,187.33253,8.346054,192.07362,-0.0021328097,5.3205276,2.0,0
1197,5332,709567.9668991517,2952428.600817407,675.0586,2.1537127,54.392685,0.0006821697,6.68176,3.0,0
300,3777,662917.9668991517,2979338.600817407,102.46577,1.9370296,357.43994,-0.00087938097,6.7878876,4.0,0
695,990,579307.9668991517,2967488.600817407,73.48536,5.319858,185.15564,0.00053492014,5.7750983,1.0,0
1129,5202,705667.9668991517,2954468.600817407,748.074,19.297676,48.01043,-0.002203793,4.4505925,3.0,0
6973,2482,624067.9668991517,2779148.600817407,1585.9473,28.510666,12.681204,-0.0060401745,4.0114813,4.0,0
5554,1571,596737.9668991517,2821718.600817407,1197.0117,17.344694,134.54091,0.0032532413,4.5649204,4.0,0
6263,510,564907.9668991517,2800448.600817407,920.47363,38.038284,169.14737,0.008129374,3.6466348,4.0,0
3332,389,561277.9668991517,2888378.600817407,864.1131,16.043139,68.1798,0.003421495,4.64752,1.0,0
3684,2400,621607.9668991517,2877818.600817407,699.6526,14.242696,3.467102,0.008903859,4.77228,3.0,0
3772,4421,682237.9668991517,2875178.600817407,1513.9353,43.877544,68.92914,0.0018023674,3.4403884,5.0,0
1869,4507,684817.9668991517,2932268.600817407,572.98737,13.418939,333.4916,-4.3589273e-05,4.8342357,3.0,0
6839,4154,674227.9668991517,2783168.600817407,1884.6837,14.185906,295.2171,-0.0027063328,4.7764444,2.0,0
